per,treat,rep,case,base,color,prop_selfgrooming
POST,HH,4,case_1,N,purple,0
POST,HH,4,case_1,N,purple,0
POST,HH,4,case_1,N,blue,0
POST,HH,4,case_1,N,blue,0.004623791509037
POST,HH,4,case_1,N,blue,0.032962962962963
POST,HH,4,case_1,N,blue,0.033703703703704
POST,HH,4,case_1,N,blue,0
POST,HH,4,case_1,N,green,0.006666666666667
POST,HH,4,case_1,N,green,0
POST,HH,4,case_1,N,green,0.234074074074074
POST,HH,4,case_1,N,green,0.091481481481482
POST,HH,4,case_1,N,green,0.022592592592593
POST,HH,4,case_1,N,green,0.351351351351351
POST,HH,4,case_1,N,green,0.003333333333333
POST,HH,4,case_1,N,green,0.068275456150677
POST,HH,4,case_1,N,green,0.077777777777778
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0
POST,HH,5,case_1,HL,yellow,0.046666666666667
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.162454873646209
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.072592592592593
POST,HH,5,case_1,HL,orange,0.300965018094089
POST,HH,5,case_1,HL,orange,0.764705882352941
POST,HH,5,case_1,HL,orange,0.245925925925926
POST,HH,5,case_1,HL,orange,0.051652892561984
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.174411587205794
POST,HH,5,case_1,HL,orange,0.137092853670394
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.068263473053892
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.102592592592593
POST,HH,5,case_1,HL,orange,0
POST,HH,5,case_1,HL,orange,0.014814814814815
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.155066079295154
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.365443425076453
POST,HH,5,case_1,HL,red,0.032599118942731
POST,HH,5,case_1,HL,red,0.048951048951049
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.138148148148148
POST,HH,5,case_1,HL,red,0.128518518518519
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.086666666666667
POST,HH,5,case_1,HL,red,0.118693134822167
POST,HH,5,case_1,HL,red,0.073652239939256
POST,HH,5,case_1,HL,red,0.05080831408776
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.045185185185185
POST,HH,5,case_1,HL,red,0.105185185185185
POST,HH,5,case_1,HL,red,0
POST,HH,5,case_1,HL,red,0.005185185185185
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.065185185185185
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.024814814814815
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.008982035928144
POST,HH,5,case_1,HL,purple,0.025803054239073
POST,HH,5,case_1,HL,purple,0.007001166861144
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.049259259259259
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.048552338530067
POST,HH,5,case_1,HL,purple,0
POST,HH,5,case_1,HL,purple,0.084074074074074
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0.158148148148148
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0.036775106082037
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,yellow,0
POST,HH,5,case_1,N,orange,0
POST,HH,5,case_1,N,orange,0.079303675048356
POST,HH,5,case_1,N,orange,0.048148148148148
POST,HH,5,case_1,N,orange,0.007037037037037
POST,HH,5,case_1,N,orange,0
POST,HH,5,case_1,N,red,0.192592592592593
POST,HH,5,case_1,N,red,0
POST,HH,5,case_1,N,red,0.075185185185185
POST,HH,5,case_1,N,red,0.199101796407186
POST,HH,5,case_1,N,red,0.057037037037037
POST,HH,5,case_1,N,red,0.268518518518519
POST,HH,5,case_1,N,red,0.005185185185185
POST,HH,5,case_1,N,purple,0.067720090293454
POST,HH,5,case_1,N,purple,0.088888888888889
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0.065925925925926
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0.183673469387755
POST,HH,5,case_1,N,purple,0.085555555555556
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0.310541310541311
POST,HH,5,case_1,N,purple,0
POST,HH,5,case_1,N,purple,0.034814814814815
POST,HH,5,case_1,N,purple,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0.083703703703704
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0.519480519480519
POST,HH,6,case_1,HL,orange,0.186296296296296
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0.478260869565217
POST,HH,6,case_1,HL,orange,0.068888888888889
POST,HH,6,case_1,HL,orange,0.438687392055268
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0
POST,HH,6,case_1,HL,orange,0.521739130434783
POST,HH,6,case_1,HL,orange,0.122962962962963
POST,HH,6,case_1,HL,orange,0.246666666666667
POST,HH,6,case_1,HL,orange,0.267037037037037
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0.238493723849372
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0.036706869428422
POST,HH,6,case_1,HL,red,0.168073136427567
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0.047777777777778
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0.037407407407407
POST,HH,6,case_1,HL,red,0.12
POST,HH,6,case_1,HL,red,0.03962962962963
POST,HH,6,case_1,HL,red,0.298148148148148
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,red,0
POST,HH,6,case_1,HL,purple,0.840257171117705
POST,HH,6,case_1,HL,purple,0.451851851851852
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0.219195849546044
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0.139240506329114
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0.212521539345204
POST,HH,6,case_1,HL,purple,0.617391304347826
POST,HH,6,case_1,HL,purple,0.345911949685535
POST,HH,6,case_1,HL,purple,0.39405684754522
POST,HH,6,case_1,HL,purple,0.088148148148148
POST,HH,6,case_1,HL,purple,0
POST,HH,6,case_1,HL,purple,0.044837980406933
POST,HH,6,case_1,HL,purple,0.044444444444444
POST,HH,6,case_1,HL,purple,0.024444444444444
POST,HH,6,case_1,HL,green,0.04
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.368536853685369
POST,HH,6,case_1,HL,green,0.064814814814815
POST,HH,6,case_1,HL,green,0.248404740200547
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.092505064145847
POST,HH,6,case_1,HL,green,0.043782837127846
POST,HH,6,case_1,HL,green,0.318518518518519
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.126666666666667
POST,HH,6,case_1,HL,green,0.128888888888889
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.323711340206186
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.06438947781704
POST,HH,6,case_1,HL,green,0.134874759152216
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.135334088335221
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,HL,green,0.08962962962963
POST,HH,6,case_1,HL,green,0
POST,HH,6,case_1,N,orange,0.285925925925926
POST,HH,6,case_1,N,orange,0.730205278592375
POST,HH,6,case_1,N,orange,0.267037037037037
POST,HH,6,case_1,N,orange,0
POST,HH,6,case_1,N,orange,0.142222222222222
POST,HH,6,case_1,N,orange,0.052796983029541
POST,HH,6,case_1,N,orange,0.122962962962963
POST,HH,6,case_1,N,orange,0
POST,HH,6,case_1,N,orange,0.348518518518519
POST,HH,6,case_1,N,orange,0.104814814814815
POST,HH,6,case_1,N,orange,0
POST,HH,6,case_1,N,orange,0
POST,HH,6,case_1,N,orange,0.188114915387643
POST,HH,6,case_1,N,orange,0.080740740740741
POST,HH,6,case_1,N,red,0
POST,HH,6,case_1,N,red,0.088518518518519
POST,HH,6,case_1,N,red,0.12
POST,HH,6,case_1,N,purple,0.015925925925926
POST,HH,6,case_1,N,purple,0.135857461024499
POST,HH,6,case_1,N,purple,0.769230769230769
POST,HH,6,case_1,N,purple,0.114313160422671
POST,HH,6,case_1,N,purple,0
POST,HH,6,case_1,N,purple,0.011481481481482
POST,HH,6,case_1,N,purple,0.061111111111111
POST,HH,6,case_1,N,purple,0.011851851851852
POST,HH,6,case_1,N,purple,0
POST,HH,6,case_1,N,purple,0
POST,HH,6,case_1,N,purple,0
POST,HH,6,case_1,N,purple,0
POST,HH,6,case_1,N,purple,0.05037037037037
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0.3671875
POST,HH,6,case_1,N,green,0.150740740740741
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0.384073291050035
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0.092764378478664
POST,HH,6,case_1,N,green,0.318518518518519
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0.318256130790191
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0
POST,HH,6,case_1,N,green,0.068148148148148
POST,HH,6,case_1,N,green,0.18037037037037
POST,HH,6,case_1,N,green,0.046296296296296
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.167739492616433
POST,HH,7,case_1,HL,orange,0.530172413793103
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.535751295336788
POST,HH,7,case_1,HL,orange,0.204651162790698
POST,HH,7,case_1,HL,orange,0.040094339622642
POST,HH,7,case_1,HL,orange,0.506726457399103
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.152610441767068
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.105633802816901
POST,HH,7,case_1,HL,orange,0.056867891513561
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.213604577240941
POST,HH,7,case_1,HL,orange,0.035714285714286
POST,HH,7,case_1,HL,orange,0.242784380305603
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.06810551558753
POST,HH,7,case_1,HL,orange,0.060606060606061
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.095652173913044
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.119868637110016
POST,HH,7,case_1,HL,orange,0.101111111111111
POST,HH,7,case_1,HL,orange,0.139267015706806
POST,HH,7,case_1,HL,orange,0.033333333333333
POST,HH,7,case_1,HL,orange,0.103703703703704
POST,HH,7,case_1,HL,orange,0
POST,HH,7,case_1,HL,orange,0.15037037037037
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0.048408785298073
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0
POST,HH,7,case_1,HL,red,0.097777777777778
POST,HH,7,case_1,HL,red,0.429084380610413
POST,HH,7,case_1,HL,red,0.065714285714286
POST,HH,7,case_1,HL,red,0.03037037037037
POST,HH,7,case_1,HL,red,0.280740740740741
POST,HH,7,case_1,HL,red,0.078148148148148
POST,HH,7,case_1,HL,red,0.107037037037037
POST,HH,7,case_1,HL,red,0.389380530973451
POST,HH,7,case_1,HL,red,0.167777777777778
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.066255778120185
POST,HH,7,case_1,HL,purple,0.261363636363636
POST,HH,7,case_1,HL,purple,0.226027397260274
POST,HH,7,case_1,HL,purple,0.182444061962134
POST,HH,7,case_1,HL,purple,0.02846975088968
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.051587301587302
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.105332745702953
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.563636363636364
POST,HH,7,case_1,HL,purple,0.193181818181818
POST,HH,7,case_1,HL,purple,0.084075723830735
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.062962962962963
POST,HH,7,case_1,HL,purple,0.20390625
POST,HH,7,case_1,HL,purple,0.160740740740741
POST,HH,7,case_1,HL,purple,0.461377870563674
POST,HH,7,case_1,HL,purple,0.299795709908069
POST,HH,7,case_1,HL,purple,0
POST,HH,7,case_1,HL,purple,0.027037037037037
POST,HH,7,case_1,HL,purple,0.223255813953488
POST,HH,7,case_1,HL,purple,0.017777777777778
POST,HH,7,case_1,HL,blue,0.021111111111111
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.044692737430168
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.211538461538462
POST,HH,7,case_1,HL,blue,0.265895953757225
POST,HH,7,case_1,HL,blue,0.05037037037037
POST,HH,7,case_1,HL,blue,0.190740740740741
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.159147869674185
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.074074074074074
POST,HH,7,case_1,HL,blue,0.240740740740741
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.477099236641221
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.021481481481482
POST,HH,7,case_1,HL,blue,0
POST,HH,7,case_1,HL,blue,0.182572614107884
POST,HH,7,case_1,HL,blue,0.194196428571429
POST,HH,7,case_1,HL,blue,0.370445344129555
POST,HH,7,case_1,HL,blue,0.01037037037037
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0.295833333333333
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0.211328976034858
POST,HH,7,case_1,N,orange,0.114074074074074
POST,HH,7,case_1,N,orange,0.069525395503747
POST,HH,7,case_1,N,orange,0.193181818181818
POST,HH,7,case_1,N,orange,0.083703703703704
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0.094444444444444
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0.052962962962963
POST,HH,7,case_1,N,orange,0.01037037037037
POST,HH,7,case_1,N,orange,0.004273504273504
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,orange,0.049259259259259
POST,HH,7,case_1,N,orange,0.108585858585859
POST,HH,7,case_1,N,orange,0.022592592592593
POST,HH,7,case_1,N,orange,0.098518518518519
POST,HH,7,case_1,N,orange,0
POST,HH,7,case_1,N,red,0
POST,HH,7,case_1,N,red,0.036666666666667
POST,HH,7,case_1,N,red,0
POST,HH,7,case_1,N,purple,0.062962962962963
POST,HH,7,case_1,N,purple,0.078888888888889
POST,HH,7,case_1,N,purple,0.287037037037037
POST,HH,7,case_1,N,blue,0.05037037037037
POST,HH,7,case_1,N,blue,0.297297297297297
POST,HH,7,case_1,N,blue,0.277777777777778
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.165898617511521
POST,HH,7,case_1,N,blue,0.148148148148148
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.106666666666667
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.159779614325069
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.072592592592593
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.07977207977208
POST,HH,7,case_1,N,blue,0
POST,HH,7,case_1,N,blue,0.121412803532009
POST,HH,7,case_1,N,blue,0
POST,HH,8,case_1,HL,yellow,0.362162162162162
POST,HH,8,case_1,HL,yellow,0.132075471698113
POST,HH,8,case_1,HL,yellow,0.302962962962963
POST,HH,8,case_1,HL,yellow,0.164835164835165
POST,HH,8,case_1,HL,yellow,0
POST,HH,8,case_1,HL,yellow,0
POST,HH,8,case_1,HL,yellow,0.02026286966046
POST,HH,8,case_1,HL,yellow,0.416296296296296
POST,HH,8,case_1,HL,yellow,0.266296296296296
POST,HH,8,case_1,HL,yellow,0.214074074074074
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.111650485436893
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.08029197080292
POST,HH,8,case_1,HL,purple,0.206552706552707
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.782222222222222
POST,HH,8,case_1,HL,purple,0.463297232250301
POST,HH,8,case_1,HL,purple,0.063097514340344
POST,HH,8,case_1,HL,purple,0.020979020979021
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.001752848378615
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.02037037037037
POST,HH,8,case_1,HL,purple,0.00962962962963
POST,HH,8,case_1,HL,purple,0.084415584415584
POST,HH,8,case_1,HL,purple,0.002592592592593
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0
POST,HH,8,case_1,HL,purple,0.000740740740741
POST,HH,8,case_1,HL,blue,0.452566096423017
POST,HH,8,case_1,HL,blue,0.254054054054054
POST,HH,8,case_1,HL,blue,0.179096905124302
POST,HH,8,case_1,HL,blue,0.642424242424242
POST,HH,8,case_1,HL,blue,0.69620253164557
POST,HH,8,case_1,HL,blue,0.701149425287356
POST,HH,8,case_1,HL,blue,0.010712372790573
POST,HH,8,case_1,HL,blue,0.538922155688623
POST,HH,8,case_1,HL,blue,0
POST,HH,8,case_1,HL,blue,0.192214111922141
POST,HH,8,case_1,HL,blue,0.105105105105105
POST,HH,8,case_1,HL,blue,0
POST,HH,8,case_1,HL,blue,0.884488448844885
POST,HH,8,case_1,HL,blue,0.333333333333333
POST,HH,8,case_1,HL,blue,0.245185185185185
POST,HH,8,case_1,HL,blue,0.645569620253165
POST,HH,8,case_1,HL,blue,0.049217002237137
POST,HH,8,case_1,HL,blue,0.323529411764706
POST,HH,8,case_1,HL,blue,0.397984886649874
POST,HH,8,case_1,HL,blue,0
POST,HH,8,case_1,HL,blue,0.146632124352332
POST,HH,8,case_1,HL,blue,0.111111111111111
POST,HH,8,case_1,HL,blue,0.120481927710843
POST,HH,8,case_1,HL,blue,0
POST,HH,8,case_1,HL,blue,0.848979591836735
POST,HH,8,case_1,HL,blue,0.092592592592593
POST,HH,8,case_1,HL,blue,0.330886504799548
POST,HH,8,case_1,HL,blue,0.666666666666667
POST,HH,8,case_1,HL,blue,0.274444444444444
POST,HH,8,case_1,HL,blue,0.333703703703704
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.208791208791209
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.034615384615385
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.023291925465839
POST,HH,8,case_1,HL,green,0.034090909090909
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.131481481481481
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.188888888888889
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.046153846153846
POST,HH,8,case_1,HL,green,0.238758029978587
POST,HH,8,case_1,HL,green,0.143703703703704
POST,HH,8,case_1,HL,green,0
POST,HH,8,case_1,HL,green,0.075925925925926
POST,HH,8,case_1,HL,green,0.148080438756856
POST,HH,8,case_1,HL,green,0.106666666666667
POST,HH,8,case_1,HL,green,0.183333333333333
POST,HH,8,case_1,HL,green,0.029259259259259
POST,HH,8,case_1,N,yellow,0.437037037037037
POST,HH,8,case_1,N,yellow,0.058544303797468
POST,HH,8,case_1,N,yellow,0.358518518518519
POST,HH,8,case_1,N,yellow,0
POST,HH,8,case_1,N,yellow,0.266296296296296
POST,HH,8,case_1,N,purple,0.053703703703704
POST,HH,8,case_1,N,purple,0.072592592592593
POST,HH,8,case_1,N,blue,0.053691275167785
POST,HH,8,case_1,N,blue,0.039259259259259
POST,HH,8,case_1,N,blue,0.293333333333333
POST,HH,8,case_1,N,blue,0.098888888888889
POST,HH,8,case_1,N,blue,0.224814814814815
POST,HH,8,case_1,N,green,0.028898582333697
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.008148148148148
POST,HH,8,case_1,N,green,0.224814814814815
POST,HH,8,case_1,N,green,0.168888888888889
POST,HH,8,case_1,N,green,0.031111111111111
POST,HH,8,case_1,N,green,0.294636795655126
POST,HH,8,case_1,N,green,0.054958183990442
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.177078651685393
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.013333333333333
POST,HH,8,case_1,N,green,0.12933025404157
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.106296296296296
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.164074074074074
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.062906724511931
POST,HH,8,case_1,N,green,0.353153153153153
POST,HH,8,case_1,N,green,0.110761979575805
POST,HH,8,case_1,N,green,0
POST,HH,8,case_1,N,green,0.038647342995169
POST,HH,8,case_1,N,green,0.270114942528736
POST,HH,8,case_1,N,green,0.188888888888889
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.284023668639053
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.045555555555556
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.592274678111588
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.107925801011804
POST,HH,9,case_1,HL,orange,0.670454545454545
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.071851851851852
POST,HH,9,case_1,HL,orange,0
POST,HH,9,case_1,HL,orange,0.313645621181263
POST,HH,9,case_1,HL,orange,0.301481481481481
POST,HH,9,case_1,HL,orange,0.500990099009901
POST,HH,9,case_1,HL,orange,0.02914798206278
POST,HH,9,case_1,HL,orange,0.04037037037037
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0.551378446115288
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0.132183908045977
POST,HH,9,case_1,HL,red,0.437704918032787
POST,HH,9,case_1,HL,red,0.303901437371663
POST,HH,9,case_1,HL,red,0.143405889884763
POST,HH,9,case_1,HL,red,0.769230769230769
POST,HH,9,case_1,HL,red,0.178470254957507
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,red,0.011111111111111
POST,HH,9,case_1,HL,red,0
POST,HH,9,case_1,HL,blue,0.081180811808118
POST,HH,9,case_1,HL,blue,0.545454545454545
POST,HH,9,case_1,HL,blue,0.195068493150685
POST,HH,9,case_1,HL,blue,0.140740740740741
POST,HH,9,case_1,HL,blue,0.517241379310345
