"treatmentgroup","replicate","dish","color","treatment","level","type","headPRE","gasterPRE","selfGPRE","groomInPRE","groomOutPRE","head","gaster","selfG","groomIn","groomOut","HD","SD","PD","RD","GD"
"309","TxTx","3","TxTx.3","red","N","M","N",0.210209450572,0.0131033087119,0.0222604472326,0.0963270262066,0.0126985733077,0.280295228287,0.00170418321809,0.0190402628611,0.118054533863,0.0828306605856,0.070085777715,-0.0032201843715,0.0701320872779,0.0217275076564,-0.01139912549381
"310","TxTx","3","TxTx.3","purple","N","M","N",0,0,0,0.0659212789639,0,0,0,0.000122603109215,0.0673336275808,0,0,0.000122603109215,0,0.0014123486169,0
"311","TxTx","3","TxTx.3","blue","T","X","C",0.0129009410098,0.00500860062734,0.0179601335627,0.228827279166,0,0.057304693247,0.013277916728,0.0449585601491,0.197832377029,0,0.0444037522372,0.0269984265864,0,-0.030994902137,0.00826931610066
"312","TxTx","3","TxTx.3","green","N","M","N",0.0765455833249,0.00875240311646,0.022867550339,0,0.369574015987,0.0885930067187,0.00609337452798,0.0175199843068,0.0132901770389,0.329937227208,0.0120474233938,-0.0053475660322,-0.039636788779,0.0132901770389,-0.00265902858848
"313","TxTx","4","TxTx.4","yellow","N","M","N",0.0184950327626,0.0090185302614,0.00658775452688,0,0.564010427676,0.0630013090563,0.0190170177318,0.0238486254909,0.0603831964774,0.327466381054,0.0445062762937,0.01726087096402,-0.236544046622,0.0603831964774,0.0099984874704
"314","TxTx","4","TxTx.4","orange","N","M","N",0.0259282745015,0,0.00204326076235,0.181638836046,0.0756358768407,0.0238724265143,0.00265381411401,0.00634297274783,0.0415803879567,0.0202308699274,-0.0020558479872,0.00429971198548,-0.0554050069133,-0.1400584480893,0.00265381411401
"315","TxTx","4","TxTx.4","red","N","M","N",0.0717959557528,0,0.0255407595293,0.00285351934052,0.099697033749,0.109151493514,0.00302272997739,0.0558253004879,0.186302511008,0.0973937879329,0.0373555377612,0.0302845409586,-0.0023032458161,0.18344899166748,0.00302272997739
"316","TxTx","4","TxTx.4","purple","T","X","C",0.0310011977736,0.00729232720355,0.0214190093708,0.188402733742,0.0776439089692,0.0779364512674,0.0198143520171,0.0259312150422,0.276234678091,0.0874092585981,0.0469352534938,0.0045122056714,0.00976534962890001,0.087831944349,0.01252202481355
"317","TxTx","4","TxTx.4","blue","N","M","N",0.0352638624674,0.0258578172338,0.0194109772423,0.520009864017,0.181779750581,0.0453409496608,0.00399857193859,0.0204093776032,0.0183624895871,0.499880994883,0.0100770871934,0.000998400360900001,0.318101244302,-0.5016473744299,-0.02185924529521
"318","TxTx","4","TxTx.4","green","T","X","C",0.0172620305785,0,0,0.167970126119,0.0621080814486,0.0257051053195,0.0145186243008,0.00290372486017,0.467844817327,0.0183267880519,0.008443074741,0.00290372486017,-0.0437812933967,0.299874691208,0.0145186243008
"319","TxTx","5","TxTx.5","yellow","N","M","N",0.0597279297152,0.0212554910018,0.0223891171886,0.266331302253,0.170858721836,0.0833707020882,0.0126528584068,0.0173552617227,0.0406127667826,0.167044394081,0.023642772373,-0.0050338554659,-0.00381432775500001,-0.2257185354704,-0.008602632595
"320","TxTx","5","TxTx.5","orange","N","M","N",0.0833923763639,0.0072977185773,0.00715601530395,0.105923196826,0.275329460111,0.0543685084413,0,0.00935632824714,0.0193428754954,0.237216855934,-0.0290238679226,0.00220031294319,-0.038112604177,-0.0865803213306,-0.0072977185773
"321","TxTx","5","TxTx.5","red","N","M","N",0.0676633130225,0.0118676491427,0.0249397761088,0.13479523877,0.0490647583959,0.160063506684,0.00184217861861,0.037522269758,0,0.0737477427252,0.0924001936615,0.0125824936492,0.0246829843293,-0.13479523877,-0.01002547052409
"322","TxTx","5","TxTx.5","purple","N","M","N",0.0255774408389,0.00304662037693,0.00903358367578,0.0988026073402,0.0633413631855,0.0649610354983,0.00498115402795,0.011974161021,0.0253784343906,0.0901576759462,0.0393835946594,0.00294057734522,0.0268163127607,-0.0734241729496,0.00193453365102
"323","TxTx","5","TxTx.5","blue","T","X","C",0.15119739266,0.00559727929715,0.0280218223041,0.0187402579,0.247165934533,0.0287840409158,0,0.00784137872526,0.279502126989,0,-0.1224133517442,-0.02018044357884,-0.247165934533,0.260761869089,-0.00559727929715
"324","TxTx","5","TxTx.5","green","T","X","C",0.0743587926881,0.015162250248,0.00758112512399,0.191263993198,0.0100963582259,0.0496661051254,0.00918665390069,0.00214516852298,0.213147337931,0.00981687290179,-0.0246926875627,-0.00543595660101,-0.00027948532411,0.021883344733,-0.00597559634731
"325","TxTx","6","TxTx.6","yellow","N","M","N",0.0248357519313,0.00422352176738,0.0375063172334,0.0514403292181,0.0429210887301,0.0110002433682,0.00166707228036,0.0353127281577,0.0294597225602,0.630177658798,-0.0138355085631,-0.0021935890757,0.5872565700679,-0.0219806066579,-0.00255644948702
"326","TxTx","6","TxTx.6","orange","N","M","N",0.00548696844993,0.00404302938416,0,0.144935383727,0.00263518879503,0.00633974202969,0.00164273545875,0.0133487466537,0.0483816013629,0.0527013871988,0.00085277357976,0.0133487466537,0.05006619840377,-0.0965537823641,-0.00240029392541
"327","TxTx","6","TxTx.6","red","T","X","C",0.0250523427911,0.0085553389647,0.009132914591,0.529095372175,0.00122734820591,0.00865174008275,0.00474568021416,0.00332197614991,0.673582380141,0,-0.01640060270835,-0.00581093844109,-0.00122734820591,0.144487007966,-0.00380965875054
"328","TxTx","6","TxTx.6","purple","N","M","N",0.00700310446899,0.00675041513248,0,0.0725218395784,0.0275070392029,0.00382088099294,0,0.000523241664639,0.0563640788513,0.0368824531516,-0.00318222347605,0.000523241664639,0.0093754139487,-0.0161577607271,-0.00675041513248
"329","TxTx","6","TxTx.6","blue","N","M","N",0.013500830265,0.00382643852429,0.00328496137463,0.00747238466537,0.272796188001,0.0186420053541,0.00232416646386,0.0110610854222,0.000815283523972,0.657799951326,0.0051411750891,0.00777612404757,0.385003763325,-0.006657101141398,-0.00150227206043
"330","TxTx","6","TxTx.6","green","T","X","C",0.0804996029168,0.00595624864631,0.00916901306765,0.0188434048083,0.477221861237,0.00934533949866,0.00146020929667,0.000316378680944,0.568958384035,0,-0.07115426341814,-0.008852634386706,-0.477221861237,0.5501149792267,-0.00449603934964
"331","TxTx","7","TxTx.7","yellow","N","M","N",0.0462290552269,0.00747458287577,0.0170746395551,0.0326968720111,0.0714159197988,0.0792526085901,0.00632128124242,0.0581412278573,0.070808056297,0.266767774812,0.0330235533632,0.0410665883022,0.1953518550132,0.0381111842859,-0.00115330163335
"332","TxTx","7","TxTx.7","orange","N","M","N",0.0338304580396,0.0346452229976,0.00949378298912,0.357398420064,0.0850189521414,0.0698859500121,0.00638194612958,0.043326862412,0.0564547439942,0.31975248726,0.0360554919725,0.03383307942288,0.2347335351186,-0.3009436760698,-0.02826327686802
"333","TxTx","7","TxTx.7","red","N","M","N",0.0460165078465,0.0127882673846,0.0160473272167,0.0929186297779,0.0970633036948,0.0344940548411,0.00337296772628,0.024229555933,0.105981557874,0.491846639165,-0.0115224530054,0.0081822287163,0.3947833354702,0.0130629280961,-0.00941529965832
"334","TxTx","7","TxTx.7","purple","T","X","C",0.0400651811966,0.0167203939211,0.0146657692444,0.0758439902228,0.29239434624,0.00266925503519,0.00564183450619,0.00139529240476,0.659221062849,0,-0.03739592616141,-0.01327047683964,-0.29239434624,0.5833770726262,-0.01107855941491
"335","TxTx","7","TxTx.7","blue","N","M","N",0.0312798894754,0.0482128307769,0.0251514400085,0.102731233838,0.104679584824,0.0735865081291,0.0126789614171,0.0514074253822,0.000679446736229,0.311404998787,0.0423066186537,0.0262559853737,0.206725413963,-0.102051787101771,-0.0355338693598
"336","TxTx","7","TxTx.7","green","T","X","C",0.0779694640264,0.00765170569273,0.00123985971873,0.0292961139254,0.0403131531404,0.0200558116962,0.0203955350643,0.074678476098,0.502899781606,0.00627274933269,-0.0579136523302,0.07343861637927,-0.03404040380771,0.4736036676806,0.01274382937157
"337","TxTx","8","TxTx.8","yellow","T","X","C",0.0106029106029,0,0.00613305613306,0.000831600831601,0.599168399168,0.031629757198,0.017985786014,0.0161665898562,0.369660659277,0.168033085114,0.0210268465951,0.01003353372314,-0.431135314054,0.368829058445399,0.017985786014
"338","TxTx","8","TxTx.8","orange","N","M","N",0.0024255024255,0,0,0.222453222453,0,0.00727678463143,0,0.00316540131467,0.0518834744221,0.00295922575012,0.00485128220593,0.00316540131467,0.00295922575012,-0.1705697480309,0
"339","TxTx","8","TxTx.8","red","N","M","N",0.00744975744976,0,0.0124047124047,0.00672210672211,0.204573804574,0.0287311713198,0.00206175564557,0.0485240255173,0.0215877944066,0.216071991656,0.02128141387004,0.0361193131126,0.011498187082,0.01486568768449,0.00206175564557
"340","TxTx","8","TxTx.8","purple","T","X","C",0.0678101178101,0.00751905751906,0.15492030492,0.339431739432,0.0857241857242,0.0427389817353,0.0224610085623,0.020750964174,0.538942925753,0.0146627210323,-0.0250711360748,-0.134169340746,-0.0710614646919,0.199511186321,0.01494195104324
"341","TxTx","8","TxTx.8","blue","N","M","N",0.0646223146223,0.00817740817741,0.0345114345114,0.000693000693001,0.141961191961,0.10433696364,0.00368690421326,0.0495185194169,0.0260751449293,0.120103330342,0.0397146490177,0.0150070849055,-0.021857861619,0.025382144236299,-0.00449050396415
"342","TxTx","8","TxTx.8","green","N","M","N",0.0205821205821,0.00783090783091,0.00623700623701,0.485308385308,0.0240124740125,0.0398646518059,0,0.0111577364349,0.0540786377859,0.540398282679,0.0192825312238,0.00492073019789,0.5163858086665,-0.4312297475221,-0.00783090783091
"343","TxTx","9","TxTx.9","yellow","N","M","N",0.0305072593655,0.00828105395232,0.00552070263488,0.0360996594372,0.00204337694927,0.0542328218369,0.00199630019031,0.0173944289916,0.0548716378978,0.0449699889538,0.0237255624714,0.01187372635672,0.04292661200453,0.0187719784606,-0.00628475376201
"344","TxTx","9","TxTx.9","orange","N","M","N",0.0885463344685,0.0134074206847,0.0283921849794,0.212582900161,0.112708370676,0.156882577623,0.00327393231211,0.0256857291154,0.120363592808,0.15219792651,0.0683362431545,-0.002706455864,0.039489555834,-0.092219307353,-0.01013348837259
"345","TxTx","9","TxTx.9","red","N","M","N",0.183688833124,0.00716974368166,0.00544900519806,0.000681125649758,0.146728804445,0.275329722248,0.00449832976217,0.0386217543486,0.0221056974407,0.174143919935,0.091640889124,0.03317274915054,0.02741511549,0.021424571790942,-0.00267141391949
"346","TxTx","9","TxTx.9","purple","N","M","N",0.115468721993,0.00509051801398,0.0201469797455,0.0153791001972,0.352643842983,0.133512556728,0.00182328750715,0.0312753696483,0.0172480336443,0.0913240793729,0.018043834735,0.0111283899028,-0.2613197636101,0.0018689334471,-0.00326723050683
"347","TxTx","9","TxTx.9","blue","T","X","C",0.0888689729342,0.0113640437354,0.00810181036028,0.134862878652,0.071733285535,0.175181996034,0.0177404543579,0.0326062364418,0.227218887662,0.217796350763,0.0863130230998,0.02450442608152,0.146063065228,0.09235600901,0.0063764106225
"348","TxTx","9","TxTx.9","green","T","X","C",0.0809822548844,0.0108621616777,0.0150206130131,0.28625201649,0,0.0835651259665,0.0127363952142,0.0232768602191,0.2531441728,0.0145197567176,0.00258287108209999,0.008256247206,0.0145197567176,-0.03310784369,0.0018742335365
"349","TxTx","10","TxTx.10","yellow","N","M","N",0.148659391487,0.00379417503794,0.0615740406157,0.00462528004625,0.116932861169,0.156451573345,0.00234223628382,0.0653250925858,0.0273833173914,0.165587521154,0.00779218185800001,0.00375105197009999,0.048654659985,0.02275803734515,-0.00145193875412
"350","TxTx","10","TxTx.10","orange","T","X","C",0.074401965744,0.0182120401821,0.0303534003035,0.11400592614,0.143781166438,0.215191425698,0.00505236308341,0.0577220219263,0.0754788708214,0.032067789959,0.140789459954,0.0273686216228,-0.111713376479,-0.0385270553186,-0.01315967709869
"351","TxTx","10","TxTx.10","red","N","M","N",0.125532991255,0.00274626002746,0.0309676953097,0.0329551203296,0.100093951001,0.181333235229,0.012912957104,0.0482672356707,0.371360949648,0.219176906286,0.055800243974,0.017299540361,0.119082955285,0.3384058293184,0.01016669707654
"352","TxTx","10","TxTx.10","purple","T","X","C",0.202536677025,0.0195490351955,0.038700585387,0.471670159717,0.00303534003035,0.217128982415,0.0142005739092,0.0411546856989,0.415225762147,0.13240379663,0.01459230539,0.0024541003119,0.12936845659965,-0.05644439757,-0.0053484612863
"353","TxTx","10","TxTx.10","blue","N","M","N",0.0502637855026,0.00361350003614,0.00925056009251,0.115884946159,0.202572812026,0.0542515880607,0.001017830427,0.020295293454,0.122826380203,0.193964142938,0.0039878025581,0.01104473336149,-0.00860866908800001,0.00694143404400001,-0.00259566960914
"354","TxTx","10","TxTx.10","green","N","M","N",0.128568331286,0.0097203150972,0.028799595288,0.064103490641,0.236828792368,0.112096240159,0.00165550732102,0.0226130037034,0.0386039781228,0.307679101366,-0.016472091127,-0.0061865915846,0.070850308998,-0.0254995125182,-0.00806480777618
"355","TxTx","11","TxTx.11","yellow","T","X","C",0.0187724335966,0.00714285714286,0.00843503230438,0.0169777458722,0.197702799713,0.0302833312891,0.00708941493929,0.00797252545075,0.259340120201,0.0129645529253,0.0115108976925,-0.000462506853630001,-0.1847382467877,0.2423623743288,-5.34422035699993e-05
"356","TxTx","11","TxTx.11","orange","N","M","N",0.165685570711,0.00445082555635,0.0345297918162,0.00369705671213,0.0577171572146,0.197019502024,0.00337299153686,0.0766466331412,0.0164479332761,0.0156752115786,0.031333931313,0.042116841325,-0.042041945636,0.01275087656397,-0.00107783401949
"357","TxTx","11","TxTx.11","red","N","M","N",0.223079684135,0.00646087580761,0.0757717157215,0,0,0.295719367104,0.00761682816141,0.101557708819,0.0277321231449,0,0.072639682969,0.0257859930975,0,0.0277321231449,0.0011559523538
"358","TxTx","11","TxTx.11","purple","N","M","N",0.0558865757358,0.00524048815506,0.0132089016511,0.0511127063891,0.73391959799,0.0652397890347,0.00727339629584,0.0205691156629,0.0335827302833,0.645811357782,0.0093532132989,0.0073602140118,-0.0881082402079999,-0.0175299761058,0.00203290814078
"359","TxTx","11","TxTx.11","blue","T","X","C",0.0193108399139,0.0137114142139,0.00455850681981,0.428391959799,0.0577889447236,0.101484116276,0.0170734698884,0.0146203851343,0.374990800932,0.0662332883601,0.0821732763621,0.01006187831449,0.00844434363650001,-0.053401158867,0.0033620556745
"360","TxTx","11","TxTx.11","green","N","M","N",0.0174084709261,0,0.00247666905958,0.546949030869,0,0.0509137740709,0.00572795290077,0.0388691279284,0.134171470624,0.105580767816,0.0335053031448,0.03639245886882,0.105580767816,-0.412777560245,0.00572795290077
"361","TxTx","12","TxTx.12","yellow","N","M","N",0.1687129857,0,0.00505561172902,0.145023833598,0,0.134033875886,0,0.00629508517961,0.0053887888697,0.000661351361282,-0.034679109814,0.00123947345059,0.000661351361282,-0.1396350447283,0
"362","TxTx","12","TxTx.12","orange","N","M","N",0.00646396071067,0.0111223458038,0.000505561172902,1.14672107468,0,0.0475683090225,0.0142925377521,0.014855911134,0.0641633292917,0.163917159618,0.04110434831183,0.014350349961098,0.163917159618,-1.0825577453883,0.0031701919483
"363","TxTx","12","TxTx.12","red","N","M","N",0.0589700996678,0.0180196446627,0.0144446049401,0.109634551495,0.525603062256,0.0983331496246,0.0108388139766,0.0421917674003,0.163843676134,0.0951856070348,0.0393630499568,0.0277471624602,-0.4304174552212,0.054209124639,-0.0071808306861
"364","TxTx","12","TxTx.12","purple","T","X","C",0.0703091145457,0.00357503972266,0.00650007222302,0,0.129279214213,0.0651553563337,0.00760554065474,0.00526631639539,0.233089613109,0.0297363167628,-0.00515375821200001,-0.00123375582763,-0.0995428974502,0.233089613109,0.00403050093208
"365","TxTx","12","TxTx.12","blue","N","M","N",0.0964538494872,0.00910010111223,0.0135779286437,0.0393254369493,0.63122923588,0.0675313223353,0.00266989993999,0.0149661363609,0.0167052454961,0.46560360559,-0.0289225271519,0.0013882077172,-0.16562563029,-0.0226201914532,-0.00643020117224
"366","TxTx","12","TxTx.12","green","T","X","C",0.105626173624,0.00501950021667,0.00743897154413,0.0403004477828,0.194893832154,0.0244822476148,0.00394361367283,0.00216776279531,0.301906896425,0.0299935089589,-0.0811439260092,-0.00527120874882,-0.1649003231951,0.2616064486422,-0.00107588654384
"367","TxTx","13","TxTx.13","yellow","N","M","N",0.14987548915,0.0262184276058,0.0632870864461,0.138669512629,0.0559587335468,0.14632469398,0.00845928126803,0.0272685975273,0.0482142199413,0.345160775455,-0.00355079517000001,-0.0360184889188,0.2892020419082,-0.0904552926877,-0.01775914633777
"368","TxTx","13","TxTx.13","orange","T","X","C",0.183706865884,0.00690145855567,0.0266097474208,0.146780505158,0,0.20129160579,0.0163169590787,0.0347333914474,0.480349666663,0,0.017584739906,0.0081236440266,0,0.333569161505,0.00941550052303
"369","TxTx","13","TxTx.13","red","N","M","N",0.0381358946994,0,0.0182853077197,0.0798648167912,0.182283884739,0.122506108117,0.00168203415634,0.0357278787953,0.024358801213,0.124519638056,0.0843702134176,0.0174425710756,-0.057764246683,-0.0555060155782,0.00168203415634
"370","TxTx","13","TxTx.13","purple","T","X","C",0.0597296335824,0.0068303094984,0.0168267520455,0.133795802206,0.0117040199217,0.10402828764,0.00817689597171,0.040958145588,0.457034463284,0.0616459379489,0.0442986540576,0.0241313935425,0.0499419180272,0.323238661078,0.00134658647331
"371","TxTx","13","TxTx.13","blue","N","M","N",0.0841337602277,0,0.0104944859481,0,0.132728566346,0.113678498201,0.00273790961215,0.0172623359403,0.0291225183857,0.0384412331643,0.0295447379733,0.0067678499922,-0.0942873331817,0.0291225183857,0.00273790961215
"372","TxTx","13","TxTx.13","green","N","M","N",0.111810743508,0.00828886517254,0.0283528993241,0.0151547491996,0.13159018143,0.0855873000282,0.00538987587325,0.023658976783,0.0205650161451,0.489877101008,-0.0262234434798,-0.0046939225411,0.358286919578,0.0054102669455,-0.00289898929929
"373","TxTx","14","TxTx.14","yellow","T","X","C",0.140277875732,0.00331476126666,0.058995697863,0.207243106002,0.29878693843,0.144179006091,0.0151735250674,0.106873863206,0.230239626949,0.0940319095692,0.003901130359,0.047878165343,-0.2047550288608,0.022996520947,0.01185876380074
"374","TxTx","14","TxTx.14","orange","N","M","N",0.0232738557021,0,0.000740531772339,0.0674589181183,0.0395302912758,0.0913463299113,0.00373539716061,0.0113404704647,0.0639045886791,0.0227297696505,0.0680724742092,0.010599938692361,-0.0168005216253,-0.0035543294392,0.00373539716061
"375","TxTx","14","TxTx.14","red","T","X","C",0.0729600112843,0,0.0153748501305,0.11777981522,0.186931377389,0.0717904271292,0.0167360441412,0.0503546185867,0.212343900682,0.0755990673714,-0.0011695841551,0.0349797684562,-0.1113323100176,0.094564085462,0.0167360441412
"376","TxTx","14","TxTx.14","purple","N","M","N",0.0846674659708,0.00595951759645,0.0239791240567,0.0582551660907,0.299174836025,0.0840464361137,0.00174562677767,0.0225100404058,0.0790170778452,0.208132423491,-0.000621029857099997,-0.0014690836509,-0.091042412534,0.0207619117545,-0.00421389081878
"377","TxTx","14","TxTx.14","blue","N","M","N",0.0570914733056,0,0.020805416461,0.149164257,0.273397277664,0.0885142640901,0.00289310172243,0.0328495220889,0.150734261893,0.270328006934,0.0314227907845,0.0120441056279,-0.00306927073000002,0.00157000489299999,0.00289310172243
"378","TxTx","14","TxTx.14","green","N","M","N",0.0306439100078,0.00476056139361,0.00606530784964,0.508533747091,0.0106142887369,0.0802500030518,0.0114259207266,0.0416997277799,0.125721749533,0.191140028565,0.049606093044,0.03563441993026,0.1805257398281,-0.382811997558,0.00666535933299
"379","TxTx","15","TxTx.15","yellow","N","M","N",0.0594819545096,0.00692401521131,0.0284853268279,0.0869627609959,0.488232761713,0.0547109471095,0.00137761377614,0.0261746617466,0.0586961869619,0.581316113161,-0.0047710074001,-0.0023106650813,0.093083351448,-0.028266574034,-0.00554640143517
"380","TxTx","15","TxTx.15","orange","T","X","C",0.114587070388,0.0214536844371,0.0370237497309,0.207182320442,0.0329339169118,0.0553628536285,0.0122140221402,0.0253136531365,0.43557195572,0.0161500615006,-0.0592242167595,-0.0117100965944,-0.0167838554112,0.228389635278,-0.0092396622969
"381","TxTx","15","TxTx.15","red","N","M","N",0.00387457846021,0,0,0.0860299921073,0.0193728923011,0.0238868388684,0.0019557195572,0.00442804428044,0.0677982779828,0.0710578105781,0.02001226040819,0.00442804428044,0.051684918277,-0.0182317141245,0.0019557195572
"382","TxTx","15","TxTx.15","purple","N","M","N",0.0406471981058,0.0114802324747,0.0253641386238,0.270754107771,0.00552486187845,0.0223370233702,0.00135301353014,0.00193111931119,0.14159901599,0.0642558425584,-0.0183101747356,-0.02343301931261,0.05873098067995,-0.129155091781,-0.01012721894456
"383","TxTx","15","TxTx.15","blue","T","X","C",0.0299921073402,0.0213101815312,0.00548898615197,0.305840568272,0.00111214752099,0.0337515375154,0.00739237392374,0.00329643296433,0.408241082411,0,0.0037594301752,-0.00219255318764,-0.00111214752099,0.102400514139,-0.01391780760746
"384","TxTx","15","TxTx.15","green","N","M","N",0.135000358757,0.00617062495516,0.0218124417019,0.0383511516108,0.447944320872,0.0785116851169,0.00386223862239,0.0180319803198,0.0330381303813,0.412164821648,-0.0564886736401,-0.0037804613821,-0.035779499224,-0.0053130212295,-0.00230838633277
"385","TxTx","17","TxTx.17","yellow","N","M","N",0.115936211364,0.00518191438894,0.0609422326023,0.157464511185,0,0.111335157713,0.00331268903932,0.0414926304671,0.0616088146334,0.414494214797,-0.004601053651,-0.0194496021352,0.414494214797,-0.0958556965516,-0.00186922534962
"386","TxTx","17","TxTx.17","orange","N","M","N",0.0796263182863,0.0054373608729,0.0503229573404,0.00423311316279,0.485275334817,0.123061596812,0.009962072111,0.0509986077104,0.0233808632195,0.532286715637,0.0434352785257,0.000675650369999996,0.04701138082,0.01914775005671,0.0045247112381
"387","TxTx","17","TxTx.17","red","T","X","C",0.0572200124074,0,0.0455424588549,0.00372222019487,0.000145969419407,0.170927552931,0.0029886216333,0.0458735416967,0.013406788612,0.0896226415094,0.1137075405236,0.000331082841800001,0.089476672089993,0.00968456841713,0.0029886216333
"388","TxTx","17","TxTx.17","purple","T","X","C",0.12042477101,0.0131372477466,0.0386454037879,0.00189760245229,0.254023282122,0.107506361323,0.0116544241202,0.0126746363244,0.339442604062,0.0496543281002,-0.012918409687,-0.0259707674635,-0.2043689540218,0.33754500160971,-0.0014828236264
"389","TxTx","17","TxTx.17","blue","N","M","N",0.217932343174,0.00481699084042,0.0832025690618,0.143597416341,0,0.119676892794,0.00825771760526,0.060096500072,0.588974506697,0.0151111431178,-0.09825545038,-0.0231060689898,0.0151111431178,0.445377090356,0.00344072676484
"390","TxTx","17","TxTx.17","green","N","M","N",0.0437543334671,0.00426960551764,0.0105097981973,0.428529723023,0,0.0375678141053,0.00146430457535,0.00614527821787,0.108562581017,0.0342071150799,-0.00618651936179999,-0.00436451997943,0.0342071150799,-0.319967142006,-0.00280530094229
"391","TxTx","18","TxTx.18","yellow","N","M","N",0.0234369392003,0.00430694135382,0.00484530902304,0.0319431483741,0.112949537004,0.16757347613,0.00914997359404,0.0284079045946,0.000908856437528,0.25023028457,0.1441365369297,0.02356259557156,0.137280747566,-0.031034291936572,0.00484303224022
"392","TxTx","18","TxTx.18","orange","N","M","N",0.0588615318355,0.0200990596511,0.00757303854713,0.241978321729,0.130751561266,0.0957246901905,0.00961668365655,0.0227459746257,0.217990444726,0.251765515039,0.036863158355,0.01517293607857,0.121013953773,-0.023987877003,-0.01048237599455
"393","TxTx","18","TxTx.18","red","N","M","N",0.080073218003,0.00262005599024,0.0057784796497,0.00524011198048,0.210429976312,0.16816300463,0.00460569140639,0.023175839157,0.00611635818769,0.403335748763,0.088089786627,0.0173973595073,0.192905772451,0.000876246207210001,0.00198563541615
"394","TxTx","18","TxTx.18","purple","T","X","C",0.0843083770009,0.0126336946379,0.0106955710286,0.305182686096,0.110688392793,0.0548875597205,0.0106606403753,0.031687156876,0.378219378293,0.000442146375014,-0.0294208172804,0.0209915858474,-0.110246246417986,0.073036692197,-0.0019730542626
"395","TxTx","18","TxTx.18","blue","T","X","C",0.026487689326,0.00556313258201,0.00154332065178,0.0698801234657,0.0574617758955,0.0802741307525,0.0115694968129,0.00685326881271,0.455472175483,0,0.0537864414265,0.00530994816093,-0.0574617758955,0.3855920520173,0.00600636423089
"396","TxTx","18","TxTx.18","green","N","M","N",0.032696863111,0.00667575909841,0.113990381164,0.0321943866198,0.0641375349939,0.0851991500964,0.00368455312512,0.273541224009,0.055501651908,0.208435170288,0.0525022869854,0.159550842845,0.1442976352941,0.0233072652882,-0.00299120597329
"397","LL","1","LL.1","yellow","N","M","N",0.0290362511052,0.0079575596817,0.0494429708223,0.0908930150309,0.00555260831123,0.0809759460324,0.00649974148755,0.0355269960854,0.0685550385307,0.139005834995,0.0519396949272,-0.0139159747369,0.13345322668377,-0.0223379765002,-0.00145781819415
"398","LL","1","LL.1","orange","G","L","L",0.0812378426172,0.017824933687,0.0560565870911,0.0702033598585,0.00180371352785,0.0725312061452,0.010635940616,0.0251988083807,0.257823079006,0.0163109043012,-0.008706636472,-0.0308577787104,0.01450719077335,0.1876197191475,-0.007188993071
"399","LL","1","LL.1","red","N","M","N",0.0164809902741,0.00859416445623,0.00396109637489,0.0211494252874,0.134288240495,0.0761257601497,0.00114484083019,0.0115468892336,0.00225275131103,0.415170987518,0.0596447698756,0.00758579285871,0.280882747023,-0.01889667397637,-0.00744932362604
"400","LL","1","LL.1","purple","N","M","N",0.0241202475685,0.0115296198055,0.00912466843501,0.213793103448,0.0837842617153,0.0665238693158,0.00419774971071,0.0296427604205,0.110064751213,0.379422409336,0.0424036217473,0.02051809198549,0.2956381476207,-0.103728352235,-0.00733187009479
"401","LL","1","LL.1","blue","R","L","L",0.0418037135279,0.00827586206897,0.0212201591512,0.111865605659,0.20884173298,0.0512593249132,0.00653667183692,0.013430337051,0.637934854864,0.00439471157397,0.0094556113853,-0.0077898221002,-0.20444702140603,0.526069249205,-0.00173919023205
"402","LL","1","LL.1","green","N","M","N",0.150486295314,0.0328912466844,0.0184261715296,0.0720070733864,0.145641025641,0.138378019056,0.00280670655144,0.0332742447744,0.128960779969,0.251286407169,-0.012108276258,0.0148480732448,0.105645381528,0.0569537065826,-0.03008454013296
"403","LL","2","LL.2","yellow","G","L","L",0.0530204259018,0.0267442249189,0.00427907598703,0.145622304684,0.0866847190185,0.10447978633,0.0114362025009,0.0174335316256,0.287956780381,0.253466067743,0.0514593604282,0.01315445563857,0.1667813487245,0.142334475697,-0.015308022418
"404","LL","2","LL.2","orange","N","M","N",0.0428576204326,0.011700598402,0.00407849430014,0.0099622237823,0.54337578979,0.0433895835863,0.00843753793857,0.0165472866335,0.0782445064951,0.497535510501,0.000531963153700001,0.01246879233336,-0.045840279289,0.0682822827128,-0.00326306046343
"405","LL","2","LL.2","red","N","M","N",0.0336977233979,0.0223982883696,0.0174506067596,0.174673219002,0.230869521613,0.0224232123346,0.00233094573267,0.00183319169601,0.195289547165,0.445586985553,-0.0112745110633,-0.01561741506359,0.21471746394,0.020616328163,-0.02006734263693
"406","LL","2","LL.2","purple","N","M","N",0.00424564570588,0.00424564570588,0.000334302811487,0.193962491225,0.00581686891987,0.058892800777,0.00406701468981,0.0195702318805,0.10576666262,0.13053296103,0.05464715507112,0.019235929069013,0.12471609211013,-0.088195828605,-0.000178631016070001
"407","LL","2","LL.2","blue","R","L","L",0,0,0,0.342526660649,0,0,0,0.00485613694306,0.649131965521,0,0,0.00485613694306,0,0.306605304872,0
"408","LL","2","LL.2","green","N","M","N",0.0125697857119,0,0.0061846020125,0,0,0.21920602161,0,0.0167172514265,0.0128809032415,0.0021488405973,0.2066362358981,0.010532649414,0.0021488405973,0.0128809032415,0
